id,timestamp,x,y,z,nx,ny,nz,fx,fy,fz,frame_id,state_name
1,1756145273.474384,0.005477046044948918,-0.0905788161774491,0.06335915771484375,-0.07172983212768413,0.38604230155451236,-0.9196880844033097,0.0,0.0,0.0,world,CONTROLLER_CONTACT
2,1756145273.474384,0.010307006816821321,-0.0907140648379666,0.062279637680053714,-0.07172983212768413,0.38604230155451225,-0.9196880844033098,0.0,0.0,0.0,world,CONTROLLER_CONTACT
3,1756145273.474384,0.01515287194903547,-0.08994117166478431,0.06172107162475586,0.0601934615794666,0.4149150275397211,-0.9078668774136402,0.0,0.0,0.0,world,CONTROLLER_CONTACT
4,1756145273.474384,0.020845140661758528,-0.089579143604248,0.06516791313171387,0.2112586541373442,0.44564187352271534,-0.8699270668367796,0.0,0.0,0.0,world,CONTROLLER_CONTACT
5,1756145273.474384,0.02570878270877397,-0.09023410500742447,0.06417614463806152,0.0060558743867903855,0.40827432306108263,-0.9128391991552651,0.0,0.0,0.0,world,CONTROLLER_CONTACT
6,1756145273.474384,0.030861332891314847,-0.09032689178997087,0.06417614463806152,0.1091904434891836,0.3517124401681704,-0.9297181328131588,0.0,0.0,0.0,world,CONTROLLER_CONTACT
7,1756145273.474384,0.03577005484095342,-0.09068850821666918,0.0668649575805664,0.026853449370017123,0.2549828372733143,-0.9665726278728272,0.0,0.0,0.0,world,CONTROLLER_CONTACT
8,1756145273.474384,0.040088650641900626,-0.0905454398055259,0.06483109794616698,-0.15162880932335115,0.36808716151630316,-0.9173442896263397,0.0,0.0,0.0,world,CONTROLLER_CONTACT
9,1756145273.474384,0.04532956234550937,-0.09014979255533383,0.06256844802856446,-0.13025257754291505,0.45324606785399646,-0.8818175933935073,0.0,0.0,0.0,world,CONTROLLER_CONTACT
10,1756145273.474384,0.050842217585185166,-0.09032878204292494,0.06256844802856446,0.28401784892728543,0.23418250354253728,-0.9297808432772032,0.0,0.0,0.0,world,CONTROLLER_CONTACT
11,1756145273.474384,0.05509932124670513,-0.09113873410587137,0.06645279487609863,0.2661762105316918,0.2590009737845854,-0.9284765589532269,0.0,0.0,0.0,world,CONTROLLER_CONTACT
12,1756145273.474384,0.060889513869438805,-0.09040507560277249,0.06645279487609863,-0.04640878963348635,0.08052006543451098,-0.9956720058870676,0.0,0.0,0.0,world,CONTROLLER_CONTACT
13,1756145273.474384,0.06634900192673587,-0.09070632104344215,0.06550991348266601,-0.05688026225018279,0.2893889655345815,-0.9555201004652781,0.0,0.0,0.0,world,CONTROLLER_CONTACT
14,1756145273.474384,0.07083102343556269,-0.090640033035538,0.06550991348266601,-0.12961229147276784,0.3481733044864353,-0.9284266281953436,0.0,0.0,0.0,world,CONTROLLER_CONTACT
15,1756145273.474384,0.0757898333388817,-0.0903656619517487,0.06550991348266601,-0.13039105454430772,0.4293487632348718,-0.8936765703561379,0.0,0.0,0.0,world,CONTROLLER_CONTACT
16,1756145273.474384,0.08057805603083416,-0.0901282165284118,0.06356458297729492,-0.13842733743715377,0.2504961679641915,-0.958169892078287,0.0,0.0,0.0,world,CONTROLLER_CONTACT
17,1756145273.474384,0.08686854077040528,-0.09071335923197205,0.06356458297729492,0.04947364001180856,0.3527568310151149,-0.9344062163300051,0.0,0.0,0.0,world,CONTROLLER_CONTACT
18,1756145273.474384,0.0912333067560799,-0.09022982268705164,0.06430495880126953,0.06717212693675906,0.3856390713381281,-0.9202012888603549,0.0,0.0,0.0,world,CONTROLLER_CONTACT
19,1756145273.474384,0.09636595923778597,-0.08989067119934387,0.06439039627075195,0.0040053473028721625,0.31759149243576895,-0.9482191735698053,0.0,0.0,0.0,world,CONTROLLER_CONTACT
20,1756145273.474384,0.10110795784625351,-0.09089397307264746,0.06439039627075195,0.004549629914469552,0.2995189584889672,-0.9540795010759457,0.0,0.0,0.0,world,CONTROLLER_CONTACT
21,1756145273.474384,0.10562501083209083,-0.09009880773972297,0.06430495880126953,-0.06400994524208137,0.41055299951050145,-0.9095872478784187,0.0,0.0,0.0,world,CONTROLLER_CONTACT
22,1756145273.474384,0.11095677932862415,-0.0895664680689226,0.06356458297729492,-0.05486195238526578,0.3336914595527891,-0.9410845743088164,0.0,0.0,0.0,world,CONTROLLER_CONTACT
23,1756145273.474384,0.11642218640776097,-0.09064019583573005,0.06356458297729492,0.16064938409193025,0.2709430981043023,-0.9490951548609476,0.0,0.0,0.0,world,CONTROLLER_CONTACT
24,1756145273.474384,0.12116760008532293,-0.09022426143914175,0.06550991348266601,0.10919191021890372,0.15693663728611063,-0.9815538796317167,0.0,0.0,0.0,world,CONTROLLER_CONTACT
25,1756145273.474384,0.12623053216474708,-0.09055833563015767,0.06550991348266601,0.249085623815996,0.16344637194812217,-0.9545897734132669,0.0,0.0,0.0,world,CONTROLLER_CONTACT
26,1756145273.474384,0.13136782120516885,-0.0902431187006842,0.06727476135253906,0.03570886392670823,0.18318276630397828,-0.9824301253352756,0.0,0.0,0.0,world,CONTROLLER_CONTACT
27,1756145273.474384,0.13619308898509372,-0.09036530602286424,0.06645279487609863,-0.4060453994848803,0.30719083913868483,-0.8606746899418125,0.0,0.0,0.0,world,CONTROLLER_CONTACT
28,1756145273.474384,0.14067010911399294,-0.08959011145825845,0.06256844802856446,-0.328482221978545,0.26123460853120634,-0.9076650864441055,0.0,0.0,0.0,world,CONTROLLER_CONTACT
29,1756145273.474384,0.14617951091387074,-0.09010517370607009,0.06256844802856446,0.1929262390742442,0.42902877126087435,-0.8824476073439441,0.0,0.0,0.0,world,CONTROLLER_CONTACT
30,1756145273.474384,0.1513260444718004,-0.09052517746387337,0.06483109794616698,0.1419566719207068,0.3493358401331806,-0.9261818256128986,0.0,0.0,0.0,world,CONTROLLER_CONTACT
31,1756145273.474384,0.1559909576211762,-0.09054128252967503,0.06483109794616698,0.19715428519877767,0.1681167633161348,-0.9658503723247539,0.0,0.0,0.0,world,CONTROLLER_CONTACT
32,1756145273.474384,0.161648881112222,-0.09026857535710169,0.0668649575805664,-0.06098909514068912,0.3715567712915287,-0.9264048229480104,0.0,0.0,0.0,world,CONTROLLER_CONTACT
33,1756145273.474384,0.16626928775610297,-0.08995574540967623,0.06417614463806152,-0.22697006658910016,0.3100055125400041,-0.9232449139136101,0.0,0.0,0.0,world,CONTROLLER_CONTACT
34,1756145273.474384,0.1709239285733791,-0.08956515218500319,0.06417614463806152,-0.10240036419717657,0.2749716321944976,-0.9559836645573916,0.0,0.0,0.0,world,CONTROLLER_CONTACT
35,1756145273.474384,0.17633155437266218,-0.09012516172800437,0.06516791313171387,-0.16252487656760245,0.4771789175349377,-0.8636468868448907,0.0,0.0,0.0,world,CONTROLLER_CONTACT
36,1756145273.474384,0.1808896515305536,-0.0901768122002303,0.06172107162475586,-0.14667489485880153,0.5102049162642601,-0.8474534905456104,0.0,0.0,0.0,world,CONTROLLER_CONTACT
37,1756145273.474384,0.1858325940556457,-0.08998637345780379,0.062279637680053714,-0.008708057552952978,0.48845348572636826,-0.8725464812922086,0.0,0.0,0.0,world,CONTROLLER_CONTACT
38,1756145273.474384,0.19143634560752873,-0.08917973413672697,0.0631922940826416,-0.008708057552953074,0.4884534857263686,-0.8725464812922086,0.0,0.0,0.0,world,CONTROLLER_CONTACT
39,1756145273.474384,0.005790292161710109,-0.08202224182863642,0.06504070274353027,0.12671319993245786,0.4049717958292901,-0.9055062725048773,0.0,0.0,0.0,world,CONTROLLER_CONTACT
40,1756145273.474384,0.010397688119543487,-0.08232125623020663,0.06700899452209472,0.13672876248100144,0.4486038487950117,-0.8832099593849223,0.0,0.0,0.0,world,CONTROLLER_CONTACT
41,1756145273.474384,0.01582475947244012,-0.08189056403292296,0.06678306411743164,0.03484087025127178,0.30885601943737656,-0.9504704482609824,0.0,0.0,0.0,world,CONTROLLER_CONTACT
42,1756145273.474384,0.021088209936442108,-0.0821962805905496,0.06727490341186523,0.16772229371529473,0.30112986732216906,-0.9387172285610896,0.0,0.0,0.0,world,CONTROLLER_CONTACT
43,1756145273.474384,0.026309021593184934,-0.08272275592038376,0.06839849548339844,0.06682795563169594,0.33074805813025565,-0.9413499595735655,0.0,0.0,0.0,world,CONTROLLER_CONTACT
44,1756145273.474384,0.030876877722060627,-0.08187409831204578,0.06785970184326172,-0.00066108087612185,0.2872293057532149,-0.9578616230377962,0.0,0.0,0.0,world,CONTROLLER_CONTACT
45,1756145273.474384,0.0357211422182321,-0.08215128161699294,0.06785970184326172,-0.09862050922412226,0.25029119585214743,-0.9631346284083431,0.0,0.0,0.0,world,CONTROLLER_CONTACT
46,1756145273.474384,0.04081200255591553,-0.08295060432008346,0.0668649575805664,0.0382438990779028,0.25659915918369347,-0.9657609826916496,0.0,0.0,0.0,world,CONTROLLER_CONTACT
47,1756145273.474384,0.04593285660965226,-0.0822277328861957,0.06806896644592285,-0.02188194112092443,0.3755659349055207,-0.926537322071444,0.0,0.0,0.0,world,CONTROLLER_CONTACT
48,1756145273.474384,0.050710066774335226,-0.0823138115971875,0.06701757415771484,-0.1038730894977267,0.430088380547835,-0.8967911497087481,0.0,0.0,0.0,world,CONTROLLER_CONTACT
49,1756145273.474384,0.05629553812610661,-0.08275806781110029,0.06645279487609863,0.014999172412283181,0.061115229941900565,-0.9980180126110427,0.0,0.0,0.0,world,CONTROLLER_CONTACT
50,1756145273.474384,0.061154385475414075,-0.08222311625609478,0.06727476135253906,0.17900595060782623,0.21232570212751645,-0.9606636590727505,0.0,0.0,0.0,world,CONTROLLER_CONTACT
51,1756145273.474384,0.06570836717409123,-0.08237636719067529,0.06835437110900879,0.0973724514933039,0.2744020029213503,-0.9566724342652165,0.0,0.0,0.0,world,CONTROLLER_CONTACT
52,1756145273.474384,0.0713612990701184,-0.08220309585748484,0.06835437110900879,0.00515456327314696,0.30781079302551007,-0.9514336267835344,0.0,0.0,0.0,world,CONTROLLER_CONTACT
53,1756145273.474384,0.0761429143763431,-0.08209699948166814,0.06857904167175292,-0.20325720791338575,0.2930962177451908,-0.9342275496765862,0.0,0.0,0.0,world,CONTROLLER_CONTACT
